id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
19598209-6,19598209,7801044613,7801044612,7.100034912994378,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2771903 43.7001042, 7.2772683 43.7000744)"
19598209-7,19598209,7801044612,2509780660,3.1219690289632305,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2772683 43.7000744, 7.2773026 43.7000613)"
19598209-8,19598209,2509780660,2509780666,30.264786598082903,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2773026 43.7000613, 7.2776397 43.6999408)"
19598209-9,19598209,2509780666,1563211311,22.622030742520597,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2776397 43.6999408, 7.2778954 43.6998564)"
19598209-10,19598209,1563211311,2510214452,56.66339800239406,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2778954 43.6998564, 7.2775339 43.6994196)"
19598209-11,19598209,2510214452,2510214476,110.76492423011733,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2775339 43.6994196, 7.2772735 43.6991150, 7.2771434 43.6989803, 7.2770236 43.6988857, 7.2768721 43.6987885, 7.2766578 43.6986653)"
19598209-12,19598209,2510214476,2510214485,21.664831291851517,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2766578 43.6986653, 7.2765519 43.6986094, 7.2764377 43.6985533)"
19598209-13,19598209,2510214485,2510214502,92.63635152782045,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2764377 43.6985533, 7.2759728 43.6983079, 7.2759105 43.6982796, 7.2758483 43.6982549, 7.2757356 43.6982149, 7.2754527 43.6981319)"
19598209-14,19598209,2510214502,1563211207,80.21036142739004,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2754527 43.6981319, 7.2750839 43.6980293, 7.2749721 43.6980051, 7.2749018 43.6979917, 7.2748296 43.6979728, 7.2745685 43.6978952, 7.2745497 43.6979310)"
19598209-15,19598209,1563211207,2509780678,31.585839829703033,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2745497 43.6979310, 7.2744146 43.6981974)"
19598209-16,19598209,2509780678,203518937,19.94943169203115,Forbidden,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2744146 43.6981974, 7.2743961 43.6982328, 7.2743610 43.6983002, 7.2743272 43.6983651)"
19598506-0,19598506,7170685629,9357252324,1.5062936977544554,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2696374 43.6980354, 7.2696545 43.6980409)"
19598506-1,19598506,9357252324,7170685625,5.973743600723217,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2696545 43.6980409, 7.2697222 43.6980629)"
19598506-2,19598506,7170685625,10069025317,7.909341422199676,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2697222 43.6980629, 7.2698121 43.6980916)"
19598506-3,19598506,10069025317,6396368845,14.269605791619558,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2698121 43.6980916, 7.2699475 43.6981349, 7.2699739 43.6981440)"
19598506-4,19598506,6396368845,24342931,33.37733428944216,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2699739 43.6981440, 7.2703499 43.6982705)"
19598553-0,19598553,7170685629,7707999238,1.8757453073438348,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2696374 43.6980354, 7.2696162 43.6980284)"
19598553-1,19598553,7707999238,7170685624,7.342200680724567,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2696162 43.6980284, 7.2695344 43.6979992)"
19598553-2,19598553,7170685624,10067934980,6.074603375574916,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2695344 43.6979992, 7.2694657 43.6979766)"
19598553-3,19598553,10067934980,7170685630,14.182149582128567,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2694657 43.6979766, 7.2693280 43.6979314, 7.2693042 43.6979259)"
19598553-4,19598553,7170685630,10067934981,6.5641636807250086,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2693042 43.6979259, 7.2692291 43.6979029)"
19598553-5,19598553,10067934981,7707999229,2.996635794127783,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2692291 43.6979029, 7.2691947 43.6978926)"
19598553-6,19598553,7707999229,10078386730,46.10925487716686,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2691947 43.6978926, 7.2690526 43.6978560, 7.2686416 43.6977866)"
